CLIENTNUM,Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
716474358,43,3,Unknown,Married,Less than $40K,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424,0,0,1.0,0.0,0.0,0.0
717609633,44,3,Unknown,Married,$120K +,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138,1,0,1.0,0.0,0.0,0.0
708899283,40,3,Uneducated,Single,Unknown,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,0,0,1.0,0.0,0.0,0.0
709245783,44,3,Graduate,Married,Unknown,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,0,0,1.0,0.0,0.0,0.0
716751858,34,1,Unknown,Married,Less than $40K,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,0,1,1.0,0.0,0.0,0.0
711900033,57,0,Doctorate,Married,Unknown,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,0,0,1.0,0.0,0.0,0.0
712566258,40,2,Post-Graduate,Single,Unknown,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,0,0,1.0,0.0,0.0,0.0
778714833,36,4,Graduate,Married,Unknown,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448,0,0,1.0,0.0,0.0,0.0
778659108,51,2,High School,Single,Unknown,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46,0,0,1.0,0.0,0.0,0.0
720374808,41,2,Unknown,Unknown,Less than $40K,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673,0,0,1.0,0.0,0.0,0.0
719592483,43,5,Graduate,Single,Unknown,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53,0,0,1.0,0.0,0.0,0.0
714702033,43,4,Graduate,Unknown,Less than $40K,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,0,0,1.0,0.0,0.0,0.0
710676483,38,2,Unknown,Married,Less than $40K,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0,0,0,1.0,0.0,0.0,0.0
826480308,53,3,Graduate,Unknown,$80K - $120K,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,1,0,1.0,0.0,0.0,0.0
789419658,47,4,Graduate,Married,Unknown,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0,0,0,1.0,0.0,0.0,0.0
715466133,50,1,Doctorate,Married,Unknown,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566,0,0,1.0,0.0,0.0,0.0
717659883,46,2,Graduate,Single,Unknown,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457,0,0,1.0,0.0,0.0,0.0
781942983,50,1,Unknown,Single,$120K +,44,5,3,1,17827.0,0,17827.0,0.846,5010,88,0.725,0.0,1,0,1.0,0.0,0.0,0.0
779839758,47,2,Post-Graduate,Single,Unknown,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0,0,0,1.0,0.0,0.0,0.0
718067658,53,3,Unknown,Single,Unknown,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0,0,0,1.0,0.0,0.0,0.0
709952658,46,3,Graduate,Unknown,Less than $40K,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823,0,0,1.0,0.0,0.0,0.0
720824883,48,1,Unknown,Single,Less than $40K,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,0,1,1.0,0.0,0.0,0.0
721256808,35,2,Unknown,Single,Less than $40K,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719,0,0,1.0,0.0,0.0,0.0
712770408,42,2,Graduate,Unknown,Less than $40K,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,0,1,1.0,0.0,0.0,0.0
721246833,47,3,Unknown,Unknown,Less than $40K,36,6,2,3,1953.0,1089,864.0,0.859,4636,70,0.707,0.558,0,0,1.0,0.0,0.0,0.0
710752233,43,5,High School,Unknown,$40K - $60K,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,0,1,1.0,0.0,0.0,0.0
709813008,44,3,High School,Unknown,Less than $40K,35,5,3,0,3398.0,2415,983.0,0.891,4509,93,0.661,0.711,0,0,1.0,0.0,0.0,0.0
710219658,48,3,Doctorate,Married,Unknown,44,4,3,3,2021.0,1186,835.0,0.616,4633,74,0.574,0.587,0,0,1.0,0.0,0.0,0.0
789121233,53,2,Unknown,Single,Less than $40K,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983,0,0,1.0,0.0,0.0,0.0
720205608,52,1,Uneducated,Married,Unknown,36,6,1,1,4222.0,0,4222.0,0.523,4487,77,1.081,0.0,0,0,1.0,0.0,0.0,0.0
712562433,48,2,Unknown,Married,Less than $40K,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0,0,1,1.0,0.0,0.0,0.0
713717283,40,3,Unknown,Single,$40K - $60K,29,3,3,3,2473.0,2332,141.0,0.293,1738,32,0.455,0.943,0,1,1.0,0.0,0.0,0.0
788885133,57,3,Graduate,Unknown,Less than $40K,42,6,1,1,12675.0,2422,10253.0,0.642,3912,63,0.575,0.191,0,0,0.0,0.0,0.0,1.0
713180433,56,2,Graduate,Single,Unknown,48,5,3,2,3934.0,2517,1417.0,0.682,4837,87,0.673,0.64,0,0,1.0,0.0,0.0,0.0
713677158,31,1,Graduate,Single,Unknown,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,0,1,1.0,0.0,0.0,0.0
720959058,44,3,Unknown,Single,Unknown,33,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3,0,0,1.0,0.0,0.0,0.0
718090233,56,3,Graduate,Single,Unknown,36,3,3,3,10016.0,1872,8144.0,0.735,2804,37,0.542,0.187,0,1,1.0,0.0,0.0,0.0
789939558,54,2,Graduate,Married,Unknown,45,5,3,2,4523.0,1841,2682.0,0.534,5112,87,0.706,0.407,0,0,1.0,0.0,0.0,0.0
796145133,46,2,Uneducated,Married,Unknown,40,3,2,2,6083.0,1716,4367.0,0.618,4528,86,0.755,0.282,0,0,1.0,0.0,0.0,0.0
789233808,38,3,Graduate,Married,Unknown,27,6,2,2,2425.0,1396,1029.0,0.899,4568,74,0.897,0.576,0,0,1.0,0.0,0.0,0.0
715932708,41,3,Unknown,Unknown,$60K - $80K,36,4,3,1,5813.0,1614,4199.0,0.696,4365,75,0.875,0.278,1,0,1.0,0.0,0.0,0.0
787529583,41,5,Unknown,Married,$40K - $60K,30,5,2,3,1588.0,0,1588.0,0.634,2561,61,0.649,0.0,0,1,1.0,0.0,0.0,0.0
804583833,56,2,High School,Married,Unknown,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692,0,0,1.0,0.0,0.0,0.0
713772333,45,3,Unknown,Single,Less than $40K,34,4,3,1,3223.0,243,2980.0,0.433,1979,38,0.462,0.075,0,1,1.0,0.0,0.0,0.0
714514008,38,1,Graduate,Married,Unknown,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0,0,1,1.0,0.0,0.0,0.0
711669258,50,3,Uneducated,Single,Unknown,36,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309,0,1,1.0,0.0,0.0,0.0
797218233,51,2,Unknown,Single,Less than $40K,45,5,1,0,1757.0,0,1757.0,0.533,4550,82,0.547,0.0,0,0,1.0,0.0,0.0,0.0
710612583,52,4,High School,Unknown,$60K - $80K,36,6,3,2,2597.0,1740,857.0,0.71,5037,80,0.778,0.67,1,0,1.0,0.0,0.0,0.0
712613808,45,5,Graduate,Single,Unknown,32,3,3,3,5999.0,658,5341.0,0.638,4283,69,0.605,0.11,0,0,1.0,0.0,0.0,0.0
720592533,41,4,Graduate,Unknown,$80K - $120K,31,3,3,2,19782.0,868,18914.0,0.808,2535,44,0.467,0.044,1,1,1.0,0.0,0.0,0.0
720967233,43,2,Unknown,Married,Less than $40K,29,4,1,1,3327.0,2517,810.0,0.793,4901,88,0.913,0.757,0,0,1.0,0.0,0.0,0.0
718629858,42,2,Uneducated,Married,Unknown,32,5,5,3,4708.0,0,4708.0,0.718,4597,89,0.679,0.0,0,0,1.0,0.0,0.0,0.0
778781508,44,2,High School,Married,Unknown,32,4,3,3,8477.0,2517,5960.0,0.717,2455,41,0.64,0.297,0,1,1.0,0.0,0.0,0.0
711164508,49,1,Graduate,Single,Unknown,43,1,3,1,34516.0,1163,33353.0,0.725,3941,71,0.821,0.034,0,0,0.0,0.0,0.0,1.0
713239308,43,2,High School,Married,Unknown,36,2,3,3,2679.0,1694,985.0,0.603,4640,85,0.809,0.632,0,0,1.0,0.0,0.0,0.0
712323183,38,3,Unknown,Married,$80K - $120K,22,2,2,1,3224.0,0,3224.0,0.761,3738,63,0.658,0.0,1,0,1.0,0.0,0.0,0.0
797410983,45,3,High School,Married,Unknown,39,1,2,2,1438.3,745,693.3,0.83,5020,83,0.766,0.518,0,0,1.0,0.0,0.0,0.0
712130058,44,4,Uneducated,Single,Unknown,36,3,3,4,8075.0,317,7758.0,0.585,2415,41,0.577,0.039,0,1,1.0,0.0,0.0,0.0
714060408,57,3,High School,Single,Unknown,37,3,1,2,3052.0,1603,1449.0,0.776,4210,82,0.907,0.525,0,0,1.0,0.0,0.0,0.0
806970033,48,3,High School,Unknown,$40K - $60K,43,2,2,3,1753.0,1434,319.0,0.805,4588,77,1.026,0.818,1,0,1.0,0.0,0.0,0.0
709762908,52,1,Uneducated,Married,Unknown,40,2,2,1,1438.3,1228,210.3,0.659,4991,78,0.902,0.854,0,0,1.0,0.0,0.0,0.0
794719983,44,4,High School,Unknown,Less than $40K,38,2,2,3,2616.0,2505,111.0,0.828,2576,42,0.5,0.958,0,1,1.0,0.0,0.0,0.0
773275083,49,3,Graduate,Married,Unknown,37,2,3,0,3085.0,966,2119.0,0.777,4765,79,0.646,0.313,0,0,1.0,0.0,0.0,0.0
778245633,43,3,Graduate,Single,Unknown,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777,0,0,1.0,0.0,0.0,0.0
711909933,54,4,Unknown,Married,$80K - $120K,42,3,3,1,1621.0,618,1003.0,0.846,4815,83,1.024,0.381,1,0,1.0,0.0,0.0,0.0
716953083,53,2,Graduate,Married,Unknown,41,3,2,2,2046.0,1260,786.0,0.768,4228,81,0.884,0.616,0,0,1.0,0.0,0.0,0.0
711766758,42,4,Unknown,Married,Less than $40K,30,3,2,1,1531.0,987,544.0,0.831,4373,67,0.811,0.645,0,0,1.0,0.0,0.0,0.0
709432833,53,1,Unknown,Married,Less than $40K,36,2,2,3,1472.0,1196,276.0,1.24,4859,73,0.973,0.812,0,0,1.0,0.0,0.0,0.0
719112258,42,4,Graduate,Unknown,$60K - $80K,35,3,3,3,2516.0,1360,1156.0,1.193,4692,79,0.681,0.541,1,0,1.0,0.0,0.0,0.0
710740008,57,1,Graduate,Unknown,$80K - $120K,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446,1,0,1.0,0.0,0.0,0.0
719981508,37,2,Uneducated,Single,Unknown,24,2,2,3,1649.0,0,1649.0,0.864,2574,51,0.7,0.0,1,1,1.0,0.0,0.0,0.0
710675508,40,3,Graduate,Unknown,Unknown,28,2,3,1,2321.0,1190,1131.0,0.736,5149,98,0.661,0.513,0,0,1.0,0.0,0.0,0.0
718133733,44,4,Post-Graduate,Unknown,Less than $40K,36,3,1,1,7317.0,1540,5777.0,0.616,4100,76,0.81,0.21,0,0,1.0,0.0,0.0,0.0
720823458,59,2,Unknown,Married,Less than $40K,46,2,6,2,5218.0,1907,3311.0,0.797,4658,85,0.889,0.365,0,0,1.0,0.0,0.0,0.0
779642733,42,5,Unknown,Married,Less than $40K,25,3,1,1,2812.0,2238,574.0,0.713,4823,77,0.833,0.796,0,0,1.0,0.0,0.0,0.0
711287733,45,4,Unknown,Married,$40K - $60K,36,3,2,1,4721.0,1289,3432.0,0.656,3856,74,0.762,0.273,1,0,1.0,0.0,0.0,0.0
721106133,57,3,Uneducated,Single,Unknown,36,3,4,1,2312.0,1789,523.0,0.867,5104,82,0.783,0.774,0,0,1.0,0.0,0.0,0.0
716698608,51,2,Unknown,Single,$80K - $120K,39,2,1,1,8924.0,0,8924.0,0.46,4441,87,0.673,0.0,1,0,1.0,0.0,0.0,0.0
716299608,58,3,Unknown,Single,Less than $40K,36,2,2,3,1508.0,0,1508.0,0.458,1990,31,0.192,0.0,0,1,1.0,0.0,0.0,0.0
802460433,57,3,High School,Married,Unknown,51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0.0,0,1,1.0,0.0,0.0,0.0
720482583,52,1,Graduate,Married,Unknown,43,3,3,1,10431.0,2163,8268.0,0.64,4598,69,0.865,0.207,0,0,1.0,0.0,0.0,0.0
719584608,40,4,High School,Unknown,$40K - $60K,32,3,1,1,1438.3,0,1438.3,0.657,4215,79,0.927,0.0,1,0,1.0,0.0,0.0,0.0
709477233,37,2,High School,Single,Unknown,36,3,2,1,2346.0,1621,725.0,0.613,4287,79,0.717,0.691,0,0,1.0,0.0,0.0,0.0
714923583,38,2,Graduate,Unknown,Less than $40K,36,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0,0,1,1.0,0.0,0.0,0.0
711701958,48,1,Unknown,Single,$60K - $80K,38,3,3,3,11367.0,1999,9368.0,0.661,4175,63,0.537,0.176,1,0,1.0,0.0,0.0,0.0
714811533,39,2,High School,Unknown,$60K - $80K,32,3,2,2,1715.0,0,1715.0,0.896,5910,91,0.517,0.0,1,0,1.0,0.0,0.0,0.0
720719883,54,1,Graduate,Single,Unknown,41,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0,0,1,1.0,0.0,0.0,0.0
709810458,56,0,Unknown,Single,Less than $40K,44,3,2,0,1579.0,768,811.0,0.888,4241,72,0.946,0.486,0,0,1.0,0.0,0.0,0.0
746453583,56,1,Unknown,Married,$40K - $60K,49,2,2,2,2604.0,1395,1209.0,0.528,4498,85,0.7,0.536,0,0,1.0,0.0,0.0,0.0
771799008,61,1,Graduate,Married,Unknown,50,3,3,1,3359.0,1405,1954.0,0.684,4871,79,0.975,0.418,0,0,1.0,0.0,0.0,0.0
812671758,47,5,Doctorate,Married,Unknown,42,3,5,3,4345.0,2176,2169.0,0.752,2458,44,0.467,0.501,0,1,1.0,0.0,0.0,0.0
716443608,46,3,Unknown,Unknown,Less than $40K,36,2,3,1,7199.0,1235,5964.0,0.83,4050,78,0.814,0.172,0,0,1.0,0.0,0.0,0.0
715657833,52,3,Unknown,Single,Less than $40K,41,2,3,2,1438.3,787,651.3,0.601,4956,89,0.745,0.547,0,0,1.0,0.0,0.0,0.0
711792783,45,3,Unknown,Single,$40K - $60K,26,1,1,2,2032.0,1195,837.0,0.642,4479,80,0.667,0.588,0,0,1.0,0.0,0.0,0.0
716067333,61,0,Graduate,Married,Unknown,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,1,0,1.0,0.0,0.0,0.0
713634108,45,3,Graduate,Single,Unknown,36,1,2,2,4348.0,1830,2518.0,1.036,4293,66,0.692,0.421,0,0,1.0,0.0,0.0,0.0
787481208,46,1,Unknown,Unknown,Less than $40K,34,1,3,1,2762.0,1793,969.0,0.901,5006,78,0.66,0.649,0,0,1.0,0.0,0.0,0.0
808903308,54,1,Unknown,Married,$40K - $60K,49,4,3,6,2471.0,0,2471.0,0.722,2519,35,0.522,0.0,0,1,1.0,0.0,0.0,0.0
713809833,42,3,Graduate,Unknown,Unknown,32,2,3,2,9749.0,859,8890.0,0.584,4684,86,0.623,0.088,0,0,1.0,0.0,0.0,0.0
713542008,48,3,High School,Unknown,Less than $40K,37,1,2,3,1438.3,0,1438.3,0.584,4236,83,0.844,0.0,0,0,1.0,0.0,0.0,0.0
708761733,52,3,High School,Married,Unknown,36,2,2,2,8279.0,1582,6697.0,0.76,4419,63,0.658,0.191,0,0,1.0,0.0,0.0,0.0
713373708,54,3,Unknown,Single,Less than $40K,36,2,3,3,1857.0,0,1857.0,0.488,2464,57,0.839,0.0,0,1,1.0,0.0,0.0,0.0
797232183,42,4,Unknown,Married,Less than $40K,36,2,1,1,2676.0,1962,714.0,0.668,5020,75,0.786,0.733,0,0,1.0,0.0,0.0,0.0
720789933,46,4,Graduate,Married,Unknown,32,2,1,1,5798.0,680,5118.0,0.708,5027,82,0.64,0.117,0,0,1.0,0.0,0.0,0.0
808281483,46,2,Unknown,Single,Less than $40K,41,2,3,3,2665.0,2157,508.0,0.637,4249,76,1.235,0.809,0,0,1.0,0.0,0.0,0.0
711263058,29,1,Unknown,Single,Less than $40K,36,1,1,2,2763.0,1879,884.0,0.701,4660,80,0.778,0.68,0,0,1.0,0.0,0.0,0.0
788813658,62,0,Graduate,Single,Unknown,45,2,2,3,10503.0,0,10503.0,0.886,4755,88,0.725,0.0,0,0,1.0,0.0,0.0,0.0
714237033,42,4,Uneducated,Married,Unknown,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404,0,1,1.0,0.0,0.0,0.0
718370733,48,2,Uneducated,Married,Unknown,35,2,3,3,6074.0,0,6074.0,0.782,4504,90,0.765,0.0,0,0,1.0,0.0,0.0,0.0
794160408,46,3,Graduate,Married,Unknown,40,1,1,1,3044.0,1973,1071.0,0.946,4747,73,1.028,0.648,0,0,1.0,0.0,0.0,0.0
711873033,35,3,Unknown,Single,Unknown,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0.0,0,1,1.0,0.0,0.0,0.0
778899708,56,2,Unknown,Single,$40K - $60K,37,2,2,3,2963.0,0,2963.0,0.902,2919,47,0.382,0.0,0,1,1.0,0.0,0.0,0.0
771865908,48,2,Graduate,Single,Unknown,37,4,2,3,11750.0,487,11263.0,0.772,2532,48,0.548,0.041,0,1,1.0,0.0,0.0,0.0
719862258,38,2,Uneducated,Single,Unknown,28,2,3,3,5666.0,1393,4273.0,0.84,5015,90,0.915,0.246,0,0,1.0,0.0,0.0,0.0
721406658,32,0,Unknown,Single,Less than $40K,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0,0,1,1.0,0.0,0.0,0.0
785106933,51,1,Unknown,Single,Unknown,45,2,2,3,6519.0,2178,4341.0,0.739,4505,71,0.732,0.334,0,0,1.0,0.0,0.0,0.0
716673258,60,1,Unknown,Single,Less than $40K,36,1,1,3,2347.0,1488,859.0,0.621,3977,83,0.886,0.634,0,0,1.0,0.0,0.0,0.0
797150733,44,3,Unknown,Single,$40K - $60K,38,5,2,2,1643.0,0,1643.0,0.6,1754,39,0.56,0.0,1,1,1.0,0.0,0.0,0.0
718279983,49,1,Graduate,Married,Unknown,36,1,3,2,5039.0,2489,2550.0,0.875,4770,74,0.947,0.494,0,0,1.0,0.0,0.0,0.0
718548558,53,3,Unknown,Single,Less than $40K,42,1,1,3,2915.0,2041,874.0,0.927,4272,70,0.75,0.7,0,0,1.0,0.0,0.0,0.0
772388508,43,3,Graduate,Married,Unknown,32,2,3,3,8314.0,1349,6965.0,0.531,5028,80,0.702,0.162,0,0,1.0,0.0,0.0,0.0
788199858,42,3,High School,Unknown,Unknown,34,1,3,1,2798.0,1049,1749.0,0.89,5758,87,0.706,0.375,0,0,1.0,0.0,0.0,0.0
769578108,40,4,Unknown,Single,$60K - $80K,26,2,2,3,20929.0,1652,19277.0,0.523,4001,76,0.689,0.079,1,0,1.0,0.0,0.0,0.0
780222408,49,5,Graduate,Unknown,Less than $40K,36,1,3,2,3272.0,2085,1187.0,0.417,4444,83,0.627,0.637,0,0,1.0,0.0,0.0,0.0
816086508,47,2,Unknown,Married,Less than $40K,42,1,3,3,1438.3,0,1438.3,0.677,4624,73,0.587,0.0,0,0,1.0,0.0,0.0,0.0
710794983,41,3,High School,Single,Unknown,32,2,1,1,4745.0,1157,3588.0,0.965,4705,78,0.902,0.244,0,0,1.0,0.0,0.0,0.0
816476658,54,2,Unknown,Married,Unknown,49,2,4,3,1812.0,1798,14.0,0.735,2921,44,0.692,0.992,0,1,1.0,0.0,0.0,0.0
806415183,51,0,Doctorate,Married,Unknown,46,1,3,3,13623.0,1432,12191.0,0.594,4534,83,0.886,0.105,0,0,1.0,0.0,0.0,0.0
771907158,54,5,Unknown,Married,$120K +,42,1,1,3,3731.0,1903,1828.0,0.915,4667,88,0.725,0.51,1,0,1.0,0.0,0.0,0.0
711234783,44,4,Unknown,Married,Less than $40K,28,5,2,3,2020.0,0,2020.0,0.716,2621,45,0.552,0.0,0,1,1.0,0.0,0.0,0.0
720480183,45,3,Unknown,Single,Less than $40K,34,1,2,1,1811.0,787,1024.0,0.585,4882,80,1.162,0.435,0,0,1.0,0.0,0.0,0.0
713563383,50,3,Unknown,Single,Less than $40K,36,1,3,3,1930.0,952,978.0,0.67,3862,80,0.818,0.493,0,0,1.0,0.0,0.0,0.0
820694133,60,0,High School,Married,Unknown,55,4,1,3,5549.0,0,5549.0,0.703,2412,38,0.52,0.0,0,1,1.0,0.0,0.0,0.0
712620858,34,4,Doctorate,Married,Unknown,36,1,2,2,7744.0,1804,5940.0,0.942,4572,60,0.935,0.233,0,0,1.0,0.0,0.0,0.0
716551533,47,1,High School,Single,Unknown,36,2,1,3,2874.0,2201,673.0,0.718,4779,86,0.792,0.766,0,0,1.0,0.0,0.0,0.0
771220758,40,3,Doctorate,Single,Unknown,27,1,1,2,2896.0,2100,796.0,0.728,4614,83,0.694,0.725,0,0,1.0,0.0,0.0,0.0
710840433,34,1,Graduate,Unknown,$40K - $60K,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222,1,0,1.0,0.0,0.0,0.0
712853358,39,3,High School,Unknown,Less than $40K,36,2,3,2,1817.0,0,1817.0,0.583,2216,44,0.833,0.0,0,1,1.0,0.0,0.0,0.0
713798958,38,3,Unknown,Single,Less than $40K,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735,0,0,1.0,0.0,0.0,0.0
798489258,59,1,Uneducated,Single,Unknown,53,1,3,1,3709.0,1197,2512.0,0.824,5557,82,1.0,0.323,0,0,1.0,0.0,0.0,0.0
812089383,41,5,Unknown,Single,$80K - $120K,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62,1,0,1.0,0.0,0.0,0.0
716851908,58,5,Unknown,Married,$40K - $60K,47,1,3,3,2038.0,1099,939.0,0.809,4784,70,0.75,0.539,0,0,1.0,0.0,0.0,0.0
720599658,49,1,Unknown,Married,$40K - $60K,36,2,2,1,1438.3,0,1438.3,0.57,5104,75,0.63,0.0,1,0,1.0,0.0,0.0,0.0
779034708,60,0,Doctorate,Married,Unknown,41,1,3,1,10730.0,970,9760.0,0.645,4939,71,0.972,0.09,0,0,1.0,0.0,0.0,0.0
718806783,46,3,Uneducated,Married,Unknown,36,2,3,1,2872.0,357,2515.0,0.869,2629,41,0.64,0.124,0,1,1.0,0.0,0.0,0.0
769662033,45,2,Graduate,Unknown,Less than $40K,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0.0,0,0,1.0,0.0,0.0,0.0
721020858,34,1,Graduate,Single,Unknown,20,2,2,2,3190.0,1959,1231.0,0.622,4220,66,0.61,0.614,0,0,1.0,0.0,0.0,0.0
714630858,36,1,Uneducated,Unknown,Less than $40K,36,2,3,2,1470.0,458,1012.0,0.543,2383,39,0.444,0.312,0,1,1.0,0.0,0.0,0.0
712662783,43,2,Graduate,Married,Unknown,36,1,2,6,3793.0,2517,1276.0,0.512,2577,57,0.629,0.664,0,1,1.0,0.0,0.0,0.0
778163508,37,2,High School,Married,Unknown,27,2,1,2,5245.0,1044,4201.0,0.673,4938,70,0.892,0.199,0,0,1.0,0.0,0.0,0.0
779905008,54,4,Graduate,Unknown,$40K - $60K,38,2,2,1,1779.0,0,1779.0,0.856,2660,41,0.323,0.0,0,1,1.0,0.0,0.0,0.0
720961383,47,3,Uneducated,Single,Unknown,36,2,3,4,2952.0,0,2952.0,0.82,2907,60,0.875,0.0,0,1,1.0,0.0,0.0,0.0
710308983,50,3,Graduate,Unknown,Less than $40K,39,1,1,3,3287.0,2517,770.0,0.586,4148,83,0.66,0.766,0,0,1.0,0.0,0.0,0.0
710981583,44,5,Unknown,Single,$40K - $60K,36,2,1,2,3891.0,1015,2876.0,0.755,5131,86,0.72,0.261,0,0,1.0,0.0,0.0,0.0
712704933,49,4,High School,Unknown,$40K - $60K,43,4,3,3,4048.0,0,4048.0,0.601,2227,41,0.464,0.0,0,1,1.0,0.0,0.0,0.0
790115358,39,2,Unknown,Single,Less than $40K,32,2,1,2,4325.0,2418,1907.0,0.796,4588,77,0.791,0.559,0,0,1.0,0.0,0.0,0.0
779916408,39,4,Graduate,Single,Unknown,23,1,3,2,1811.0,0,1811.0,0.835,4934,70,0.628,0.0,0,0,1.0,0.0,0.0,0.0
708995283,50,1,Graduate,Unknown,Unknown,36,1,1,3,10417.0,2290,8127.0,1.122,4871,75,1.027,0.22,0,0,1.0,0.0,0.0,0.0
721173183,57,2,Uneducated,Married,Unknown,43,2,1,2,2363.0,1876,487.0,0.795,4984,85,0.667,0.794,0,0,1.0,0.0,0.0,0.0
711102858,48,2,Doctorate,Single,Unknown,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,0,1,1.0,0.0,0.0,0.0
787466808,35,0,Unknown,Married,Less than $40K,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,0,0,1.0,0.0,0.0,0.0
716116383,45,1,Unknown,Married,Less than $40K,36,1,2,1,5087.0,2517,2570.0,0.765,4682,77,0.711,0.495,0,0,1.0,0.0,0.0,0.0
713257083,46,4,Unknown,Married,$40K - $60K,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624,0,0,1.0,0.0,0.0,0.0
712993008,58,1,Unknown,Single,Less than $40K,48,4,3,1,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,0,0,1.0,0.0,0.0,0.0
771730758,51,1,High School,Single,Unknown,39,4,3,2,5448.0,0,5448.0,1.011,4443,75,1.083,0.0,0,0,1.0,0.0,0.0,0.0
714256758,50,2,Unknown,Single,$60K - $80K,36,3,1,1,8074.0,0,8074.0,0.528,4347,66,0.535,0.0,1,0,1.0,0.0,0.0,0.0
710292333,44,3,High School,Married,Unknown,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,0,1,1.0,0.0,0.0,0.0
788782008,49,3,Unknown,Married,Less than $40K,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,0,0,0.0,1.0,0.0,0.0
713144208,51,0,High School,Married,Unknown,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,0,1,1.0,0.0,0.0,0.0
771594783,56,1,Graduate,Married,Unknown,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0.0,0,1,1.0,0.0,0.0,0.0
720190083,56,3,Unknown,Single,Less than $40K,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,0,1,1.0,0.0,0.0,0.0
718825908,60,1,Doctorate,Single,Unknown,47,1,1,1,3803.0,1448,2355.0,0.565,4575,78,0.592,0.381,0,0,1.0,0.0,0.0,0.0
