CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Label,Churn_Label,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K
713914683,-0.29014957098317423,1,0.008964512845950725,3,4,2,0.0013815954555486051,0.35160905840286055,0.017268855213977342,0.951,0.2397351730277067,0.49612403100775193,0.805,0.596,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711716133,-0.5396375527574563,3,-0.24147306395666054,6,3,1,0.0044350121078551435,0.5486690504568931,0.0058238924463245734,0.706,0.10292644931567821,0.23255813953488372,0.379,0.871,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
708768258,0.5830583652268129,4,0.8854960316550902,6,1,2,0.018976531016364505,0.42789034564958284,0.028568945035204126,0.715,0.23189050851229553,0.627906976744186,0.655,0.521,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
719538183,0.08408240167824883,1,0.008964512845950725,4,4,3,0.5850074219186945,0.0,0.6022658128821025,0.82,0.2000111271837098,0.4418604651162791,0.718,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
718957083,0.20882639256538985,1,-0.1162542755553549,5,2,2,0.0003234807740562437,0.0,0.0418972561063947,0.785,0.23851118281962835,0.6046511627906976,0.913,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720872433,-0.9138695254188793,1,-0.9927857943644943,5,3,6,0.07475429065503347,0.0,0.11323269492654942,0.897,0.13113386002002894,0.248062015503876,0.556,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
788994783,0.20882639256538985,3,-0.1162542755553549,3,4,3,0.011388337157662118,0.22129519268970996,0.036363109552922095,0.672,0.2230443974630021,0.5116279069767441,0.854,0.307,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
803380383,-0.040661589208892186,5,0.5098396664511733,3,3,3,0.004646635044153621,0.36750099324592767,0.01923912728537073,0.804,0.22838544564370755,0.6201550387596899,0.667,0.581,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
827062158,1.4562663014368,2,2.262902704069452,6,3,2,0.6512756328281591,0.6738180373460468,0.61663720916756,0.466,0.20485145209747413,0.43410852713178294,0.571,0.074,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
710669733,-1.0386135163060204,1,0.008964512845950725,4,2,2,0.027804230644815096,0.7806912991656734,0.011300089821226784,0.614,0.24546567263825525,0.5426356589147286,0.6,0.833,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716498883,0.20882639256538985,4,0.008964512845950725,6,4,1,0.6236437237171871,0.2721493841875248,0.6194477443282241,0.605,0.17063536218982975,0.41860465116279066,0.882,0.031,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
780529908,-0.41489356187031523,3,-0.7423482175618831,3,3,2,0.01767656155053103,0.5288041319030592,0.019963492017500653,0.624,0.2552575943028819,0.5348837209302325,0.681,0.658,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714572208,1.581010292323941,2,0.008964512845950725,6,3,2,0.0,0.3130711164084227,0.01875525164430794,0.741,0.21069322354512074,0.4263565891472868,0.585,0.548,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
708976908,-0.7891255345317383,3,0.008964512845950725,4,4,3,0.2273344277262325,0.0,0.2594674470489381,0.483,0.09018582396795372,0.2558139534883721,0.387,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
721409358,-1.2881014980803023,1,-1.8693173131736336,3,2,1,0.015076622618864076,0.2912197059992054,0.03479848173152146,0.826,0.22460220318237456,0.4883720930232558,0.973,0.378,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789087858,1.7057542832110821,0,1.5115899736616183,4,2,1,0.05812677423158202,0.9825188716726262,0.02564251151739924,0.895,0.22693891176143316,0.45736434108527124,1.029,0.736,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
711264033,0.08408240167824883,3,0.008964512845950725,4,2,3,0.10120715769234259,0.6023043305522447,0.09465998319473821,0.94,0.24830310448425502,0.49612403100775193,0.85,0.317,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
789271533,0.5830583652268129,1,0.5098396664511733,5,3,2,0.0,0.36074692093762417,0.015278300930084315,0.615,0.23049961054857016,0.49612403100775193,0.897,0.631,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720152058,-0.5396375527574563,1,-0.1162542755553549,5,1,3,0.038899318876463605,0.9709972189114024,0.008054935821284734,0.959,0.24785801713586292,0.5813953488372092,0.809,0.897,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
808669083,0.7078023561139539,1,1.3863711852603127,3,1,3,0.0,0.0,0.041587228001043086,0.775,0.2506398130633137,0.4496124031007752,0.789,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
771422883,1.331522310549659,3,1.1359336084577014,1,4,2,0.00969535366727433,0.07389749702026222,0.04549010517775911,0.756,0.12212084121508845,0.19379844961240308,0.522,0.106,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
717570258,-0.040661589208892186,5,-0.1162542755553549,6,2,2,0.023208989742333964,0.6841477949940405,0.0139367774461797,0.973,0.21948369867586515,0.4418604651162791,0.763,0.781,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
780653208,0.08408240167824883,3,0.008964512845950725,5,4,2,0.05628263150098103,1.0,0.022600179642453568,0.94,0.1821519973294759,0.34883720930232553,1.115,0.763,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
709077933,-2.5355414069517126,0,-2.2449736783775505,5,3,2,0.120434613047461,0.2709574890742948,0.13725262944397762,0.892,0.2197618782686102,0.4031007751937984,0.676,0.126,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
708894183,0.832546347001095,3,1.0107148200563958,4,4,2,1.0000000000000002,0.42630115216527614,0.9689102656969838,0.558,0.2211527762323356,0.5891472868217054,0.755,0.031,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
708186933,-1.6623334707417254,1,0.008964512845950725,4,3,2,0.01150926454983267,0.288041319030592,0.0316112769101498,0.737,0.09702904194948259,0.2713178294573644,0.406,0.399,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
778937583,-0.040661589208892186,3,-0.8675670059631887,5,1,1,0.023874090399272026,0.5756853396901073,0.022484281285312782,0.61,0.21542227662178703,0.5658914728682171,0.694,0.65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
815315058,0.20882639256538985,4,0.8854960316550902,4,2,2,0.0,0.0,0.041587228001043086,0.722,0.11182819628352064,0.2713178294573644,0.452,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
751607058,-0.1654055800960332,2,0.259402089648562,4,3,3,0.007488428760161682,0.0,0.04876423376698636,0.812,0.2171469900968065,0.5193798449612402,0.75,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
827123883,0.832546347001095,4,1.636808762062924,5,1,2,0.07315200270877359,0.0,0.111697041694434,0.67,0.2204295092911984,0.6356589147286821,0.614,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
711473058,-0.29014957098317423,4,-0.49191064075927177,6,3,2,0.3087487945050593,0.5435041716328963,0.29785877785182396,0.563,0.1869366863246912,0.41860465116279066,0.561,0.117,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
713512308,0.45831437433967187,0,0.6350584548524789,2,3,1,0.060001148810225634,0.0,0.09909309535537335,0.505,0.0956381439857572,0.2713178294573644,0.406,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
709581483,-0.7891255345317383,4,-1.8693173131736336,1,2,1,0.046729367519507105,1.0,0.013444209428331353,0.574,0.1036497162568154,0.33333333333333337,0.359,0.843,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
711201108,-1.1633575071931614,3,-0.8675670059631887,3,3,3,0.006490777774754597,0.0,0.04780807232057486,0.517,0.09869811950595303,0.19379844961240308,0.296,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
708784083,0.08408240167824883,3,0.008964512845950725,5,2,1,0.03883885518037832,0.6309098132697656,0.032799235070842876,0.852,0.21124958273061087,0.5658914728682171,0.844,0.583,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
712838358,-0.7891255345317383,4,-0.6171294291605774,5,2,3,0.0,0.0,0.041587228001043086,0.553,0.2332257705574719,0.5736434108527132,0.714,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
714887808,-0.41489356187031523,1,0.008964512845950725,1,3,2,0.011479032701790036,0.0,0.05258887955263235,0.758,0.09841993991320797,0.31007751937984496,0.724,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
716581983,1.206778319662518,0,0.008964512845950725,5,2,3,0.08905395477920172,0.3690901867302344,0.10002028221249964,0.678,0.2382330032268833,0.627906976744186,0.75,0.212,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
808981608,0.45831437433967187,2,1.1359336084577014,4,1,0,0.12134156848874017,0.21454112038140644,0.1422362588010315,0.539,0.20640925781684655,0.43410852713178294,0.737,0.099,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
811942983,1.082034328775377,2,1.7620275504642295,3,2,3,0.48941431840787,0.6976559396106476,0.45976878277750416,0.757,0.24068098364303997,0.49612403100775193,0.721,0.1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
714519408,-0.29014957098317423,3,0.008964512845950725,2,3,3,0.11846954292468947,0.8498212157330155,0.09315330455190798,0.499,0.0817291643485034,0.2945736434108527,0.655,0.399,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
809127858,0.5830583652268129,1,1.261152396859007,4,1,3,0.02529498725727606,0.4843067143424712,0.030510242517312318,0.639,0.23906754200511848,0.48062015503875966,0.6,0.536,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712740108,-0.41489356187031523,4,-0.36669185235796614,6,3,1,0.008093065721014467,0.0,0.049343725552690294,0.601,0.10353844441971738,0.2713178294573644,0.5,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
720251358,0.9572903378882359,2,0.008964512845950725,6,3,1,0.06508009928138897,1.0,0.031031785124445863,0.665,0.10031156114387449,0.2558139534883721,0.536,0.701,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713935533,-0.29014957098317423,3,-0.8675670059631887,5,1,3,0.5418061110657634,0.3456495828367104,0.5356532321154348,0.532,0.19227773450539667,0.5271317829457364,0.902,0.045,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
795844983,-0.1654055800960332,3,0.3846208780498676,6,4,1,0.04270853172983612,0.0,0.08251963028424072,0.482,0.18949593857794592,0.41860465116279066,0.829,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
828294933,0.33357038345253087,3,1.1359336084577014,3,2,3,0.04573171653410003,0.9682161303138657,0.014806015124735608,0.765,0.11177256036497163,0.20155038759689922,0.565,0.826,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713531808,-1.0386135163060204,1,-0.9927857943644943,6,1,1,0.0,0.0,0.041587228001043086,0.813,0.22059641704684543,0.49612403100775193,0.644,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712307283,0.9572903378882359,1,0.13418330124725636,6,2,3,0.23132503166786086,1.0,0.1903630516037435,0.661,0.09619450317124736,0.2558139534883721,0.72,0.277,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
715778358,-0.1654055800960332,5,-1.2432233711671055,6,3,2,1.0000000000000002,0.3166468017481128,0.9769072523396981,1.133,0.17430733281406477,0.3798449612403101,1.034,0.023,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
712781883,-1.2881014980803023,1,0.008964512845950725,6,1,3,0.03545288819960276,0.2133492252681764,0.06000637440964275,0.848,0.25653722042950927,0.5658914728682171,0.804,0.206,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
771497283,-0.7891255345317383,2,-0.9927857943644943,4,6,3,0.04470383370065029,0.520460866110449,0.0464752412134558,0.757,0.2351173917881384,0.5348837209302325,0.795,0.449,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714991608,-0.6643815436445972,3,-0.6171294291605774,3,3,2,0.0,0.3627334127930075,0.01513342798365833,0.981,0.21086013130076778,0.4496124031007752,0.619,0.635,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
779848383,-1.1633575071931614,3,-1.8693173131736336,4,2,2,0.01045114986834031,0.22924116011124354,0.03488540549937705,0.542,0.10225881829309003,0.28682170542635654,0.516,0.323,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
715495308,-0.41489356187031523,4,0.008964512845950725,5,4,1,0.22615538565256957,0.88637266587207,0.19369512937154115,0.562,0.18988539000778903,0.4883720930232558,1.028,0.25,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
712431183,0.7078023561139539,2,0.13418330124725636,4,3,1,0.021939252124543125,0.0,0.06261408744531047,0.688,0.26549460331590075,0.5426356589147286,0.818,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
718324983,1.7057542832110821,0,1.636808762062924,5,3,3,0.005916372661944454,0.45887961859356374,0.013791904499753717,0.874,0.22321130521864918,0.5658914728682171,0.766,0.707,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
713541033,-0.9138695254188793,1,-0.49191064075927177,4,2,3,0.021334615163690347,0.6185935637663885,0.01692116014255498,0.775,0.22593746522755093,0.5813953488372092,0.848,0.726,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
789698733,-0.7891255345317383,4,-1.1180045827657998,5,3,1,0.10126762138842788,0.4322606277314263,0.10711905658737288,0.808,0.21853788806053187,0.5271317829457364,0.95,0.227,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
787514433,-1.5375894798545844,3,-1.6188797363710223,3,3,3,0.021939252124543125,0.46722288438617404,0.028539970445918928,0.835,0.25397796817625456,0.4728682170542635,0.868,0.543,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
811081083,0.20882639256538985,3,0.8854960316550902,5,4,2,0.0028327241615952806,0.47000397298371077,0.010025207892678122,0.617,0.21414265049515968,0.5271317829457364,0.857,0.772,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
717371583,1.206778319662518,2,0.008964512845950725,1,3,5,0.013444102824561571,0.15891934843067143,0.04288239214209139,0.528,0.080338266384778,0.2713178294573644,0.5,0.212,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
715579233,-0.29014957098317423,3,0.5098396664511733,4,1,3,0.06713586494828844,0.5387365911799762,0.06664155535595283,0.715,0.24207188160676535,0.49612403100775193,0.762,0.371,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
781930233,0.08408240167824883,2,0.13418330124725636,6,1,1,0.04558055729388683,0.9288835915772745,0.017529626517544115,0.58,0.23406030933570715,0.4651162790697674,0.628,0.794,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
716825808,-0.1654055800960332,3,0.008964512845950725,5,1,0,0.03805282713126971,0.8804131903059197,0.01384985367832411,0.681,0.19767441860465115,0.5038759689922481,0.786,0.822,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
788418933,-1.4128454889674433,2,-1.1180045827657998,5,2,3,0.005281503853049041,0.4310687326181963,0.015211659374728364,0.659,0.24980527428507843,0.5813953488372092,0.848,0.673,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
788898933,-0.5396375527574563,4,-1.1180045827657998,6,2,1,0.01828119851138381,0.0,0.059108162141801646,1.019,0.26082118615778344,0.5193798449612402,0.711,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
712163433,0.08408240167824883,3,-0.8675670059631887,1,2,4,0.0074279650640764056,0.255860150973381,0.030046649088749166,0.723,0.09202180928007121,0.20155038759689922,0.714,0.382,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
820868508,0.08408240167824883,2,0.8854960316550902,3,4,1,0.17134504515126509,0.2924116011124354,0.18448120997884854,0.687,0.26048737064648936,0.5038759689922481,0.562,0.104,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
789240258,0.45831437433967187,2,-0.1162542755553549,4,3,1,0.04068299791097931,0.9765593961064759,0.009358792339118594,0.798,0.24446422610437296,0.5503875968992248,0.8,0.883,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716951658,0.5830583652268129,3,0.259402089648562,5,3,1,0.12388104372432185,0.0,0.16031640251499435,0.695,0.20980304884833648,0.5581395348837209,0.822,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
718932633,-0.1654055800960332,3,-0.1162542755553549,3,2,2,0.008425616049483498,0.45927691696464046,0.01616782082113986,0.647,0.2109157672193168,0.41860465116279066,0.641,0.673,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
715306983,-0.5396375527574563,5,0.008964512845950725,1,2,3,0.012930161407836704,0.0,0.05397965983832179,0.798,0.12924223878936242,0.248062015503876,0.355,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
789637308,-0.1654055800960332,2,0.3846208780498676,4,3,4,0.04951069753942989,0.0,0.08903891287341002,0.734,0.11516635139646156,0.31007751937984496,0.429,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
717247383,0.20882639256538985,4,0.008964512845950725,5,2,3,0.18367963915266178,0.0,0.21762814012111378,0.514,0.23806609547123625,0.45736434108527124,0.408,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714842208,0.7078023561139539,2,0.008964512845950725,6,4,2,0.04128763487183209,0.7079856972586412,0.029525106481615625,0.698,0.21403137865806166,0.45736434108527124,0.605,0.636,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
794172033,1.4562663014368,1,2.012465127266841,4,1,3,0.011448800853747394,0.0,0.05255990496334715,0.503,0.10220318237454101,0.2713178294573644,0.452,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713592408,-0.41489356187031523,3,-0.9927857943644943,3,3,2,0.03481801939070734,0.0,0.07495726248080434,0.63,0.16028708133971292,0.43410852713178294,0.833,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
709314408,-0.9138695254188793,2,-0.8675670059631887,5,3,1,0.10580239859482371,0.6328963051251489,0.09683307739112798,0.7,0.22287748970735505,0.5581395348837209,0.783,0.323,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715957233,0.832546347001095,3,0.008964512845950725,5,1,1,0.5593405829304939,0.8017481128327374,0.519195665401443,0.42,0.2327806832090798,0.5038759689922481,0.786,0.101,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
719632683,-0.7891255345317383,3,-0.7423482175618831,6,3,3,0.03460639645440886,0.8879618593563766,0.009996233303392924,0.508,0.22198731501057084,0.5658914728682171,0.509,0.865,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
708136908,1.9552422649853642,0,2.137683915668146,5,2,2,0.035604047439815954,0.3182359952324195,0.05250195578477675,0.719,0.23061088238566818,0.4496124031007752,0.511,0.306,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
714520233,1.581010292323941,0,0.008964512845950725,2,3,2,0.008153529417099743,0.0,0.04940167473126069,0.443,0.0824524312896406,0.21705426356589144,0.357,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
767058183,0.832546347001095,1,1.261152396859007,5,4,3,0.06003138065826826,0.5295987286452125,0.0604989424274911,0.667,0.2211527762323356,0.39534883720930236,0.694,0.389,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
770800683,0.20882639256538985,3,-0.1162542755553549,3,3,3,0.036329611792839285,0.8474374255065554,0.014603192999739228,1.008,0.24735729386892175,0.48062015503875966,0.846,0.808,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
717725433,0.9572903378882359,2,1.0107148200563958,3,4,2,0.005069880916750563,0.0,0.046446266624170604,0.763,0.09725158562367864,0.20930232558139536,0.609,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
720600858,-0.6643815436445972,4,-1.2432233711671055,5,2,2,0.12681353298445783,0.5542312276519666,0.1227073856228088,0.542,0.17720040057861355,0.5038759689922481,0.63,0.248,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
717797658,1.331522310549659,2,1.1359336084577014,6,2,2,0.0,0.29400079459674217,0.02014603192999739,0.698,0.24813619672860798,0.5968992248062015,0.933,0.514,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
